,FGEOID,GEOID,COUNTY,STATE,GEOID_FILE,NAME_FILE,Memory Usage (GB)
486,0500000US21177,21177,Muhlenberg,Kentucky,0500000US21177.graphml,"Muhlenberg County, Kentucky.graphml",0.11525286399999998
487,0500000US21179,21179,Nelson,Kentucky,0500000US21179.graphml,"Nelson County, Kentucky.graphml",0.13021555199999998
488,0500000US21181,21181,Nicholas,Kentucky,0500000US21181.graphml,"Nicholas County, Kentucky.graphml",0.05982579199999999
489,0500000US21183,21183,Ohio,Kentucky,0500000US21183.graphml,"Ohio County, Kentucky.graphml",0.111718016
490,0500000US21185,21185,Oldham,Kentucky,0500000US21185.graphml,"Oldham County, Kentucky.graphml",0.267677312
491,0500000US21187,21187,Owen,Kentucky,0500000US21187.graphml,"Owen County, Kentucky.graphml",0.06997568000000001
492,0500000US21189,21189,Owsley,Kentucky,0500000US21189.graphml,"Owsley County, Kentucky.graphml",0.05305510399999999
493,0500000US21191,21191,Pendleton,Kentucky,0500000US21191.graphml,"Pendleton County, Kentucky.graphml",0.059539072
494,0500000US21193,21193,Perry,Kentucky,0500000US21193.graphml,"Perry County, Kentucky.graphml",0.10665536
495,0500000US21195,21195,Pike,Kentucky,0500000US21195.graphml,"Pike County, Kentucky.graphml",0.147439232
496,0500000US21197,21197,Powell,Kentucky,0500000US21197.graphml,"Powell County, Kentucky.graphml",0.067919488
497,0500000US21199,21199,Pulaski,Kentucky,0500000US21199.graphml,"Pulaski County, Kentucky.graphml",0.17924467200000002
498,0500000US21201,21201,Robertson,Kentucky,0500000US21201.graphml,"Robertson County, Kentucky.graphml",0.034516608000000004
499,0500000US21203,21203,Rockcastle,Kentucky,0500000US21203.graphml,"Rockcastle County, Kentucky.graphml",0.08772364800000002
500,0500000US21205,21205,Rowan,Kentucky,0500000US21205.graphml,"Rowan County, Kentucky.graphml",0.09232345600000003
501,0500000US21207,21207,Russell,Kentucky,0500000US21207.graphml,"Russell County, Kentucky.graphml",0.08633100800000001
502,0500000US21209,21209,Scott,Kentucky,0500000US21209.graphml,"Scott County, Kentucky.graphml",0.132021888
503,0500000US21211,21211,Shelby,Kentucky,0500000US21211.graphml,"Shelby County, Kentucky.graphml",0.21703436799999995
504,0500000US21213,21213,Simpson,Kentucky,0500000US21213.graphml,"Simpson County, Kentucky.graphml",0.09092262399999998
505,0500000US21215,21215,Spencer,Kentucky,0500000US21215.graphml,"Spencer County, Kentucky.graphml",0.09532992000000001
506,0500000US21217,21217,Taylor,Kentucky,0500000US21217.graphml,"Taylor County, Kentucky.graphml",0.08689216
507,0500000US21219,21219,Todd,Kentucky,0500000US21219.graphml,"Todd County, Kentucky.graphml",0.1263776
508,0500000US21221,21221,Trigg,Kentucky,0500000US21221.graphml,"Trigg County, Kentucky.graphml",0.100249216
509,0500000US21223,21223,Trimble,Kentucky,0500000US21223.graphml,"Trimble County, Kentucky.graphml",0.08208755200000001
510,0500000US21225,21225,Union,Kentucky,0500000US21225.graphml,"Union County, Kentucky.graphml",0.07155264
511,0500000US21227,21227,Warren,Kentucky,0500000US21227.graphml,"Warren County, Kentucky.graphml",0.18112064000000003
512,0500000US21229,21229,Washington,Kentucky,0500000US21229.graphml,"Washington County, Kentucky.graphml",0.08539302399999998
513,0500000US21231,21231,Wayne,Kentucky,0500000US21231.graphml,"Wayne County, Kentucky.graphml",0.09748032000000001
514,0500000US21233,21233,Webster,Kentucky,0500000US21233.graphml,"Webster County, Kentucky.graphml",0.07714367999999999
515,0500000US21235,21235,Whitley,Kentucky,0500000US21235.graphml,"Whitley County, Kentucky.graphml",0.125812352
516,0500000US21237,21237,Wolfe,Kentucky,0500000US21237.graphml,"Wolfe County, Kentucky.graphml",0.06348761600000002
517,0500000US21239,21239,Woodford,Kentucky,0500000US21239.graphml,"Woodford County, Kentucky.graphml",0.19757836799999998
518,0500000US26001,26001,Alcona,Michigan,0500000US26001.graphml,"Alcona County, Michigan.graphml",0.062123648000000004
519,0500000US26003,26003,Alger,Michigan,0500000US26003.graphml,"Alger County, Michigan.graphml",0.04146752000000001
520,0500000US26005,26005,Allegan,Michigan,0500000US26005.graphml,"Allegan County, Michigan.graphml",0.30663846399999994
521,0500000US26007,26007,Alpena,Michigan,0500000US26007.graphml,"Alpena County, Michigan.graphml",0.07158540800000002
522,0500000US26009,26009,Antrim,Michigan,0500000US26009.graphml,"Antrim County, Michigan.graphml",0.10189990400000001
523,0500000US26011,26011,Arenac,Michigan,0500000US26011.graphml,"Arenac County, Michigan.graphml",0.05796620800000002
524,0500000US26013,26013,Baraga,Michigan,0500000US26013.graphml,"Baraga County, Michigan.graphml",0.029347456000000022
525,0500000US26015,26015,Barry,Michigan,0500000US26015.graphml,"Barry County, Michigan.graphml",0.1804448
526,0500000US26017,26017,Bay,Michigan,0500000US26017.graphml,"Bay County, Michigan.graphml",0.21509286399999997
527,0500000US26019,26019,Benzie,Michigan,0500000US26019.graphml,"Benzie County, Michigan.graphml",0.06455667200000001
528,0500000US26021,26021,Berrien,Michigan,0500000US26021.graphml,"Berrien County, Michigan.graphml",0.40701094399999993
529,0500000US26023,26023,Branch,Michigan,0500000US26023.graphml,"Branch County, Michigan.graphml",0.12906867200000002
530,0500000US26025,26025,Calhoun,Michigan,0500000US26025.graphml,"Calhoun County, Michigan.graphml",0.20081830399999998
531,0500000US26027,26027,Cass,Michigan,0500000US26027.graphml,"Cass County, Michigan.graphml",0.340496
532,0500000US26029,26029,Charlevoix,Michigan,0500000US26029.graphml,"Charlevoix County, Michigan.graphml",0.085528192
533,0500000US26031,26031,Cheboygan,Michigan,0500000US26031.graphml,"Cheboygan County, Michigan.graphml",0.09667340800000002
534,0500000US26033,26033,Chippewa,Michigan,0500000US26033.graphml,"Chippewa County, Michigan.graphml",0.10663897600000002
535,0500000US26035,26035,Clare,Michigan,0500000US26035.graphml,"Clare County, Michigan.graphml",0.10035571200000001
536,0500000US26037,26037,Clinton,Michigan,0500000US26037.graphml,"Clinton County, Michigan.graphml",0.265625216
537,0500000US26039,26039,Crawford,Michigan,0500000US26039.graphml,"Crawford County, Michigan.graphml",0.10646694399999998
538,0500000US26041,26041,Delta,Michigan,0500000US26041.graphml,"Delta County, Michigan.graphml",0.06512192
539,0500000US26043,26043,Dickinson,Michigan,0500000US26043.graphml,"Dickinson County, Michigan.graphml",0.07685696
540,0500000US26045,26045,Eaton,Michigan,0500000US26045.graphml,"Eaton County, Michigan.graphml",0.2561470720000001
541,0500000US26047,26047,Emmet,Michigan,0500000US26047.graphml,"Emmet County, Michigan.graphml",0.09901632000000002
542,0500000US26049,26049,Genesee,Michigan,0500000US26049.graphml,"Genesee County, Michigan.graphml",0.388640384
543,0500000US26051,26051,Gladwin,Michigan,0500000US26051.graphml,"Gladwin County, Michigan.graphml",0.08484416
544,0500000US26053,26053,Gogebic,Michigan,0500000US26053.graphml,"Gogebic County, Michigan.graphml",0.08066214399999999
545,0500000US26055,26055,Grand Traverse,Michigan,0500000US26055.graphml,"Grand Traverse County, Michigan.graphml",0.15099865600000004
546,0500000US26057,26057,Gratiot,Michigan,0500000US26057.graphml,"Gratiot County, Michigan.graphml",0.092601984
547,0500000US26059,26059,Hillsdale,Michigan,0500000US26059.graphml,"Hillsdale County, Michigan.graphml",0.130498176
548,0500000US26061,26061,Houghton,Michigan,0500000US26061.graphml,"Houghton County, Michigan.graphml",0.07491545600000002
549,0500000US26063,26063,Huron,Michigan,0500000US26063.graphml,"Huron County, Michigan.graphml",0.08094067199999999
550,0500000US26065,26065,Ingham,Michigan,0500000US26065.graphml,"Ingham County, Michigan.graphml",0.30289471999999995
551,0500000US26067,26067,Ionia,Michigan,0500000US26067.graphml,"Ionia County, Michigan.graphml",0.145563264
552,0500000US26069,26069,Iosco,Michigan,0500000US26069.graphml,"Iosco County, Michigan.graphml",0.071806592
553,0500000US26071,26071,Iron,Michigan,0500000US26071.graphml,"Iron County, Michigan.graphml",0.06888614399999998
554,0500000US26073,26073,Isabella,Michigan,0500000US26073.graphml,"Isabella County, Michigan.graphml",0.12797913600000002
555,0500000US26075,26075,Jackson,Michigan,0500000US26075.graphml,"Jackson County, Michigan.graphml",0.23665420799999995
556,0500000US26077,26077,Kalamazoo,Michigan,0500000US26077.graphml,"Kalamazoo County, Michigan.graphml",0.3139375360000001
557,0500000US26079,26079,Kalkaska,Michigan,0500000US26079.graphml,"Kalkaska County, Michigan.graphml",0.086388352
558,0500000US26081,26081,Kent,Michigan,0500000US26081.graphml,"Kent County, Michigan.graphml",0.583474816
559,0500000US26083,26083,Keweenaw,Michigan,0500000US26083.graphml,"Keweenaw County, Michigan.graphml",0.024247936000000025
560,0500000US26085,26085,Lake,Michigan,0500000US26085.graphml,"Lake County, Michigan.graphml",0.09040652800000001
561,0500000US26087,26087,Lapeer,Michigan,0500000US26087.graphml,"Lapeer County, Michigan.graphml",0.19719334399999996
562,0500000US26089,26089,Leelanau,Michigan,0500000US26089.graphml,"Leelanau County, Michigan.graphml",0.09920473600000002
563,0500000US26091,26091,Lenawee,Michigan,0500000US26091.graphml,"Lenawee County, Michigan.graphml",0.23460620799999996
564,0500000US26093,26093,Livingston,Michigan,0500000US26093.graphml,"Livingston County, Michigan.graphml",0.342433408
565,0500000US26095,26095,Luce,Michigan,0500000US26095.graphml,"Luce County, Michigan.graphml",0.03178867199999999
566,0500000US26097,26097,Mackinac,Michigan,0500000US26097.graphml,"Mackinac County, Michigan.graphml",0.06034188800000001
567,0500000US26099,26099,Macomb,Michigan,0500000US26099.graphml,"Macomb County, Michigan.graphml",1.1425132800000002
568,0500000US26101,26101,Manistee,Michigan,0500000US26101.graphml,"Manistee County, Michigan.graphml",0.07555852800000001
569,0500000US26103,26103,Marquette,Michigan,0500000US26103.graphml,"Marquette County, Michigan.graphml",0.10869516800000004
570,0500000US26105,26105,Mason,Michigan,0500000US26105.graphml,"Mason County, Michigan.graphml",0.08906304000000001
571,0500000US26107,26107,Mecosta,Michigan,0500000US26107.graphml,"Mecosta County, Michigan.graphml",0.130477696
572,0500000US26109,26109,Menominee,Michigan,0500000US26109.graphml,"Menominee County, Michigan.graphml",0.10626623999999998
573,0500000US26111,26111,Midland,Michigan,0500000US26111.graphml,"Midland County, Michigan.graphml",0.14466214399999996
574,0500000US26113,26113,Missaukee,Michigan,0500000US26113.graphml,"Missaukee County, Michigan.graphml",0.089542272
575,0500000US26115,26115,Monroe,Michigan,0500000US26115.graphml,"Monroe County, Michigan.graphml",0.426167936
576,0500000US26117,26117,Montcalm,Michigan,0500000US26117.graphml,"Montcalm County, Michigan.graphml",0.168599168
577,0500000US26119,26119,Montmorency,Michigan,0500000US26119.graphml,"Montmorency County, Michigan.graphml",0.05560281600000003
578,0500000US26121,26121,Muskegon,Michigan,0500000US26121.graphml,"Muskegon County, Michigan.graphml",0.24317503999999998
579,0500000US26123,26123,Newaygo,Michigan,0500000US26123.graphml,"Newaygo County, Michigan.graphml",0.18106739200000002
580,0500000US26125,26125,Oakland,Michigan,0500000US26125.graphml,"Oakland County, Michigan.graphml",1.9123933440000003
581,0500000US26127,26127,Oceana,Michigan,0500000US26127.graphml,"Oceana County, Michigan.graphml",0.10663897600000002
582,0500000US26129,26129,Ogemaw,Michigan,0500000US26129.graphml,"Ogemaw County, Michigan.graphml",0.09373657600000002
583,0500000US26131,26131,Ontonagon,Michigan,0500000US26131.graphml,"Ontonagon County, Michigan.graphml",0.03648268800000001
584,0500000US26133,26133,Osceola,Michigan,0500000US26133.graphml,"Osceola County, Michigan.graphml",0.09003788800000001
585,0500000US26135,26135,Oscoda,Michigan,0500000US26135.graphml,"Oscoda County, Michigan.graphml",0.06954560000000001
586,0500000US26137,26137,Otsego,Michigan,0500000US26137.graphml,"Otsego County, Michigan.graphml",0.091905664
587,0500000US26139,26139,Ottawa,Michigan,0500000US26139.graphml,"Ottawa County, Michigan.graphml",0.44256832
588,0500000US26141,26141,Presque Isle,Michigan,0500000US26141.graphml,"Presque Isle County, Michigan.graphml",0.06288550399999998
589,0500000US26143,26143,Roscommon,Michigan,0500000US26143.graphml,"Roscommon County, Michigan.graphml",0.10760563199999998
590,0500000US26145,26145,Saginaw,Michigan,0500000US26145.graphml,"Saginaw County, Michigan.graphml",0.299359872
591,0500000US26147,26147,St. Clair,Michigan,0500000US26147.graphml,"St. Clair County, Michigan.graphml",0.277712512
592,0500000US26149,26149,St. Joseph,Michigan,0500000US26149.graphml,"St. Joseph County, Michigan.graphml",0.157052544
593,0500000US26151,26151,Sanilac,Michigan,0500000US26151.graphml,"Sanilac County, Michigan.graphml",0.10001984
594,0500000US26153,26153,Schoolcraft,Michigan,0500000US26153.graphml,"Schoolcraft County, Michigan.graphml",0.041705088
595,0500000US26155,26155,Shiawassee,Michigan,0500000US26155.graphml,"Shiawassee County, Michigan.graphml",0.16451136000000002
596,0500000US26157,26157,Tuscola,Michigan,0500000US26157.graphml,"Tuscola County, Michigan.graphml",0.12497676799999999
597,0500000US26159,26159,Van Buren,Michigan,0500000US26159.graphml,"Van Buren County, Michigan.graphml",0.20018751999999998
598,0500000US26161,26161,Washtenaw,Michigan,0500000US26161.graphml,"Washtenaw County, Michigan.graphml",0.61251136
599,0500000US26163,26163,Wayne,Michigan,0500000US26163.graphml,"Wayne County, Michigan.graphml",1.91542848
600,0500000US26165,26165,Wexford,Michigan,0500000US26165.graphml,"Wexford County, Michigan.graphml",0.08050649600000001
601,0500000US27001,27001,Aitkin,Minnesota,0500000US27001.graphml,"Aitkin County, Minnesota.graphml",0.076312192
602,0500000US27003,27003,Anoka,Minnesota,0500000US27003.graphml,"Anoka County, Minnesota.graphml",0.8997843200000001
603,0500000US27005,27005,Becker,Minnesota,0500000US27005.graphml,"Becker County, Minnesota.graphml",0.12591065600000004
604,0500000US27007,27007,Beltrami,Minnesota,0500000US27007.graphml,"Beltrami County, Minnesota.graphml",0.11532659199999998
605,0500000US27009,27009,Benton,Minnesota,0500000US27009.graphml,"Benton County, Minnesota.graphml",0.157847168
606,0500000US27011,27011,Big Stone,Minnesota,0500000US27011.graphml,"Big Stone County, Minnesota.graphml",0.057450112
607,0500000US27013,27013,Blue Earth,Minnesota,0500000US27013.graphml,"Blue Earth County, Minnesota.graphml",0.17907264000000003
608,0500000US27015,27015,Brown,Minnesota,0500000US27015.graphml,"Brown County, Minnesota.graphml",0.09176639999999997
609,0500000US27017,27017,Carlton,Minnesota,0500000US27017.graphml,"Carlton County, Minnesota.graphml",0.101817984
610,0500000US27019,27019,Carver,Minnesota,0500000US27019.graphml,"Carver County, Minnesota.graphml",0.380051072
611,0500000US27021,27021,Cass,Minnesota,0500000US27021.graphml,"Cass County, Minnesota.graphml",0.21306534400000002
612,0500000US27023,27023,Chippewa,Minnesota,0500000US27023.graphml,"Chippewa County, Minnesota.graphml",0.08309926399999998
613,0500000US27025,27025,Chisago,Minnesota,0500000US27025.graphml,"Chisago County, Minnesota.graphml",0.177442432
614,0500000US27027,27027,Clay,Minnesota,0500000US27027.graphml,"Clay County, Minnesota.graphml",0.22496832000000003
615,0500000US27029,27029,Clearwater,Minnesota,0500000US27029.graphml,"Clearwater County, Minnesota.graphml",0.051871360000000005
616,0500000US27031,27031,Cook,Minnesota,0500000US27031.graphml,"Cook County, Minnesota.graphml",0.03529075200000001
617,0500000US27033,27033,Cottonwood,Minnesota,0500000US27033.graphml,"Cottonwood County, Minnesota.graphml",0.063880832
618,0500000US27035,27035,Crow Wing,Minnesota,0500000US27035.graphml,"Crow Wing County, Minnesota.graphml",0.18205452800000002
619,0500000US27037,27037,Dakota,Minnesota,0500000US27037.graphml,"Dakota County, Minnesota.graphml",0.9069768959999999
620,0500000US27039,27039,Dodge,Minnesota,0500000US27039.graphml,"Dodge County, Minnesota.graphml",0.08060889600000001
621,0500000US27041,27041,Douglas,Minnesota,0500000US27041.graphml,"Douglas County, Minnesota.graphml",0.109411968
622,0500000US27043,27043,Faribault,Minnesota,0500000US27043.graphml,"Faribault County, Minnesota.graphml",0.082681472
623,0500000US27045,27045,Fillmore,Minnesota,0500000US27045.graphml,"Fillmore County, Minnesota.graphml",0.10006079999999998
624,0500000US27047,27047,Freeborn,Minnesota,0500000US27047.graphml,"Freeborn County, Minnesota.graphml",0.14929472000000002
625,0500000US27049,27049,Goodhue,Minnesota,0500000US27049.graphml,"Goodhue County, Minnesota.graphml",0.17536576
626,0500000US27051,27051,Grant,Minnesota,0500000US27051.graphml,"Grant County, Minnesota.graphml",0.059743872
627,0500000US27053,27053,Hennepin,Minnesota,0500000US27053.graphml,"Hennepin County, Minnesota.graphml",1.60566848
628,0500000US27055,27055,Houston,Minnesota,0500000US27055.graphml,"Houston County, Minnesota.graphml",0.14314252800000002
629,0500000US27057,27057,Hubbard,Minnesota,0500000US27057.graphml,"Hubbard County, Minnesota.graphml",0.110452352
630,0500000US27059,27059,Isanti,Minnesota,0500000US27059.graphml,"Isanti County, Minnesota.graphml",0.18170636800000003
631,0500000US27061,27061,Itasca,Minnesota,0500000US27061.graphml,"Itasca County, Minnesota.graphml",0.14612851200000002
632,0500000US27063,27063,Jackson,Minnesota,0500000US27063.graphml,"Jackson County, Minnesota.graphml",0.09040652800000001
633,0500000US27065,27065,Kanabec,Minnesota,0500000US27065.graphml,"Kanabec County, Minnesota.graphml",0.08327948800000001
634,0500000US27067,27067,Kandiyohi,Minnesota,0500000US27067.graphml,"Kandiyohi County, Minnesota.graphml",0.13144844800000002
635,0500000US27069,27069,Kittson,Minnesota,0500000US27069.graphml,"Kittson County, Minnesota.graphml",0.051605120000000004
636,0500000US27071,27071,Koochiching,Minnesota,0500000US27071.graphml,"Koochiching County, Minnesota.graphml",0.07237183999999999
637,0500000US27073,27073,Lac qui Parle,Minnesota,0500000US27073.graphml,"Lac qui Parle County, Minnesota.graphml",0.08209984000000001
638,0500000US27075,27075,Lake,Minnesota,0500000US27075.graphml,"Lake County, Minnesota.graphml",0.060857984000000004
639,0500000US27077,27077,Lake of the Woods,Minnesota,0500000US27077.graphml,"Lake of the Woods County, Minnesota.graphml",0.03681856
640,0500000US27079,27079,Le Sueur,Minnesota,0500000US27079.graphml,"Le Sueur County, Minnesota.graphml",0.16900057600000004
641,0500000US27081,27081,Lincoln,Minnesota,0500000US27081.graphml,"Lincoln County, Minnesota.graphml",0.05632780800000001
642,0500000US27083,27083,Lyon,Minnesota,0500000US27083.graphml,"Lyon County, Minnesota.graphml",0.08359897600000002
643,0500000US27085,27085,McLeod,Minnesota,0500000US27085.graphml,"McLeod County, Minnesota.graphml",0.12537408000000003
644,0500000US27087,27087,Mahnomen,Minnesota,0500000US27087.graphml,"Mahnomen County, Minnesota.graphml",0.03724454399999999
645,0500000US27089,27089,Marshall,Minnesota,0500000US27089.graphml,"Marshall County, Minnesota.graphml",0.09856576
646,0500000US27091,27091,Martin,Minnesota,0500000US27091.graphml,"Martin County, Minnesota.graphml",0.075992704
647,0500000US27093,27093,Meeker,Minnesota,0500000US27093.graphml,"Meeker County, Minnesota.graphml",0.14190963199999998
648,0500000US27095,27095,Mille Lacs,Minnesota,0500000US27095.graphml,"Mille Lacs County, Minnesota.graphml",0.10158041600000003
649,0500000US27097,27097,Morrison,Minnesota,0500000US27097.graphml,"Morrison County, Minnesota.graphml",0.14599744
650,0500000US27099,27099,Mower,Minnesota,0500000US27099.graphml,"Mower County, Minnesota.graphml",0.10770803199999998
651,0500000US27101,27101,Murray,Minnesota,0500000US27101.graphml,"Murray County, Minnesota.graphml",0.06936537600000003
652,0500000US27103,27103,Nicollet,Minnesota,0500000US27103.graphml,"Nicollet County, Minnesota.graphml",0.15858444800000002
653,0500000US27105,27105,Nobles,Minnesota,0500000US27105.graphml,"Nobles County, Minnesota.graphml",0.083136128
654,0500000US27107,27107,Norman,Minnesota,0500000US27107.graphml,"Norman County, Minnesota.graphml",0.058609280000000014
655,0500000US27109,27109,Olmsted,Minnesota,0500000US27109.graphml,"Olmsted County, Minnesota.graphml",0.227921536
656,0500000US27111,27111,Otter Tail,Minnesota,0500000US27111.graphml,"Otter Tail County, Minnesota.graphml",0.211865216
657,0500000US27113,27113,Pennington,Minnesota,0500000US27113.graphml,"Pennington County, Minnesota.graphml",0.05427161600000002
658,0500000US27115,27115,Pine,Minnesota,0500000US27115.graphml,"Pine County, Minnesota.graphml",0.133185152
659,0500000US27117,27117,Pipestone,Minnesota,0500000US27117.graphml,"Pipestone County, Minnesota.graphml",0.05768768000000002
660,0500000US27119,27119,Polk,Minnesota,0500000US27119.graphml,"Polk County, Minnesota.graphml",0.17966656
661,0500000US27121,27121,Pope,Minnesota,0500000US27121.graphml,"Pope County, Minnesota.graphml",0.07802841600000002
662,0500000US27123,27123,Ramsey,Minnesota,0500000US27123.graphml,"Ramsey County, Minnesota.graphml",1.008414336
663,0500000US27125,27125,Red Lake,Minnesota,0500000US27125.graphml,"Red Lake County, Minnesota.graphml",0.03696601600000002
664,0500000US27127,27127,Redwood,Minnesota,0500000US27127.graphml,"Redwood County, Minnesota.graphml",0.09948736
665,0500000US27129,27129,Renville,Minnesota,0500000US27129.graphml,"Renville County, Minnesota.graphml",0.13422144
666,0500000US27131,27131,Rice,Minnesota,0500000US27131.graphml,"Rice County, Minnesota.graphml",0.14522329600000003
667,0500000US27133,27133,Rock,Minnesota,0500000US27133.graphml,"Rock County, Minnesota.graphml",0.07085632
668,0500000US27135,27135,Roseau,Minnesota,0500000US27135.graphml,"Roseau County, Minnesota.graphml",0.06166079999999999
669,0500000US27137,27137,St. Louis,Minnesota,0500000US27137.graphml,"St. Louis County, Minnesota.graphml",0.4077850879999999
670,0500000US27139,27139,Scott,Minnesota,0500000US27139.graphml,"Scott County, Minnesota.graphml",0.49924057600000005
671,0500000US27141,27141,Sherburne,Minnesota,0500000US27141.graphml,"Sherburne County, Minnesota.graphml",0.331243136
672,0500000US27143,27143,Sibley,Minnesota,0500000US27143.graphml,"Sibley County, Minnesota.graphml",0.12168358399999998
673,0500000US27145,27145,Stearns,Minnesota,0500000US27145.graphml,"Stearns County, Minnesota.graphml",0.30316096000000003
674,0500000US27147,27147,Steele,Minnesota,0500000US27147.graphml,"Steele County, Minnesota.graphml",0.09969625600000001
675,0500000US27149,27149,Stevens,Minnesota,0500000US27149.graphml,"Stevens County, Minnesota.graphml",0.05948992
676,0500000US27151,27151,Swift,Minnesota,0500000US27151.graphml,"Swift County, Minnesota.graphml",0.08595008000000001
677,0500000US27153,27153,Todd,Minnesota,0500000US27153.graphml,"Todd County, Minnesota.graphml",0.11256588800000003
678,0500000US27155,27155,Traverse,Minnesota,0500000US27155.graphml,"Traverse County, Minnesota.graphml",0.05293632000000001
679,0500000US27157,27157,Wabasha,Minnesota,0500000US27157.graphml,"Wabasha County, Minnesota.graphml",0.11512588800000004
680,0500000US27159,27159,Wadena,Minnesota,0500000US27159.graphml,"Wadena County, Minnesota.graphml",0.062103168000000014
681,0500000US27161,27161,Waseca,Minnesota,0500000US27161.graphml,"Waseca County, Minnesota.graphml",0.08577395199999999
682,0500000US27163,27163,Washington,Minnesota,0500000US27163.graphml,"Washington County, Minnesota.graphml",0.6446977279999999
683,0500000US27165,27165,Watonwan,Minnesota,0500000US27165.graphml,"Watonwan County, Minnesota.graphml",0.05244889600000002
684,0500000US27167,27167,Wilkin,Minnesota,0500000US27167.graphml,"Wilkin County, Minnesota.graphml",0.06905817600000003
685,0500000US27169,27169,Winona,Minnesota,0500000US27169.graphml,"Winona County, Minnesota.graphml",0.201105024
686,0500000US27171,27171,Wright,Minnesota,0500000US27171.graphml,"Wright County, Minnesota.graphml",0.3475083520000001
687,0500000US27173,27173,Yellow Medicine,Minnesota,0500000US27173.graphml,"Yellow Medicine County, Minnesota.graphml",0.09053350399999999
688,0500000US29001,29001,Adair,Missouri,0500000US29001.graphml,"Adair County, Missouri.graphml",0.07677094399999998
689,0500000US29003,29003,Andrew,Missouri,0500000US29003.graphml,"Andrew County, Missouri.graphml",0.13987392
690,0500000US29005,29005,Atchison,Missouri,0500000US29005.graphml,"Atchison County, Missouri.graphml",0.06474918399999999
691,0500000US29007,29007,Audrain,Missouri,0500000US29007.graphml,"Audrain County, Missouri.graphml",0.11617856000000001
692,0500000US29009,29009,Barry,Missouri,0500000US29009.graphml,"Barry County, Missouri.graphml",0.22190041600000002
693,0500000US29011,29011,Barton,Missouri,0500000US29011.graphml,"Barton County, Missouri.graphml",0.09998707200000001
694,0500000US29013,29013,Bates,Missouri,0500000US29013.graphml,"Bates County, Missouri.graphml",0.11217676800000001
695,0500000US29015,29015,Benton,Missouri,0500000US29015.graphml,"Benton County, Missouri.graphml",0.12970764800000004
696,0500000US29017,29017,Bollinger,Missouri,0500000US29017.graphml,"Bollinger County, Missouri.graphml",0.077008512
697,0500000US29019,29019,Boone,Missouri,0500000US29019.graphml,"Boone County, Missouri.graphml",0.26037824
698,0500000US29021,29021,Buchanan,Missouri,0500000US29021.graphml,"Buchanan County, Missouri.graphml",0.17165478399999998
699,0500000US29023,29023,Butler,Missouri,0500000US29023.graphml,"Butler County, Missouri.graphml",0.155897472
700,0500000US29025,29025,Caldwell,Missouri,0500000US29025.graphml,"Caldwell County, Missouri.graphml",0.07883532800000001
701,0500000US29027,29027,Callaway,Missouri,0500000US29027.graphml,"Callaway County, Missouri.graphml",0.19412953600000002
702,0500000US29029,29029,Camden,Missouri,0500000US29029.graphml,"Camden County, Missouri.graphml",0.21059545600000004
703,0500000US29031,29031,Cape Girardeau,Missouri,0500000US29031.graphml,"Cape Girardeau County, Missouri.graphml",0.162446976
704,0500000US29033,29033,Carroll,Missouri,0500000US29033.graphml,"Carroll County, Missouri.graphml",0.089173632
705,0500000US29035,29035,Carter,Missouri,0500000US29035.graphml,"Carter County, Missouri.graphml",0.048234111999999996
706,0500000US29037,29037,Cass,Missouri,0500000US29037.graphml,"Cass County, Missouri.graphml",0.39651289599999995
707,0500000US29039,29039,Cedar,Missouri,0500000US29039.graphml,"Cedar County, Missouri.graphml",0.07999859200000001
708,0500000US29041,29041,Chariton,Missouri,0500000US29041.graphml,"Chariton County, Missouri.graphml",0.12030323200000001
709,0500000US29043,29043,Christian,Missouri,0500000US29043.graphml,"Christian County, Missouri.graphml",0.36057459199999997
710,0500000US29045,29045,Clark,Missouri,0500000US29045.graphml,"Clark County, Missouri.graphml",0.075869824
711,0500000US29047,29047,Clay,Missouri,0500000US29047.graphml,"Clay County, Missouri.graphml",0.674532992
712,0500000US29049,29049,Clinton,Missouri,0500000US29049.graphml,"Clinton County, Missouri.graphml",0.103415424
713,0500000US29051,29051,Cole,Missouri,0500000US29051.graphml,"Cole County, Missouri.graphml",0.115969664
714,0500000US29053,29053,Cooper,Missouri,0500000US29053.graphml,"Cooper County, Missouri.graphml",0.10221939199999999
715,0500000US29055,29055,Crawford,Missouri,0500000US29055.graphml,"Crawford County, Missouri.graphml",0.13216115199999998
716,0500000US29057,29057,Dade,Missouri,0500000US29057.graphml,"Dade County, Missouri.graphml",0.07993305600000003
717,0500000US29059,29059,Dallas,Missouri,0500000US29059.graphml,"Dallas County, Missouri.graphml",0.12377254400000001
718,0500000US29061,29061,Daviess,Missouri,0500000US29061.graphml,"Daviess County, Missouri.graphml",0.09545279999999998
719,0500000US29063,29063,DeKalb,Missouri,0500000US29063.graphml,"DeKalb County, Missouri.graphml",0.07283468800000001
720,0500000US29065,29065,Dent,Missouri,0500000US29065.graphml,"Dent County, Missouri.graphml",0.11058342400000001
721,0500000US29067,29067,Douglas,Missouri,0500000US29067.graphml,"Douglas County, Missouri.graphml",0.12668889600000002
722,0500000US29069,29069,Dunklin,Missouri,0500000US29069.graphml,"Dunklin County, Missouri.graphml",0.15625792000000002
723,0500000US29071,29071,Franklin,Missouri,0500000US29071.graphml,"Franklin County, Missouri.graphml",0.308297344
